Transaction_Date,Amount,Merchant_Category,Card_Type,Transaction_Type,Country,Is_International,Is_Chip,Is_Pin_Used,Distance_From_Home,Hour_of_Day,Device_Type,Fraud_Flag,Day_of_Week,Is_Weekend,Is_Night,Amount_Avg_Per_Customer,Amount_Diff,High_Deviation,Freq_Transactions,Is_First_Transaction,Suspicious_Distance,No_Pin_Chip,Risk_Score
2024-03-05 15:08:15,97.53,Food,Platinum,ATM,Germany,0,1,0,11.8,15,Web,1,Tuesday,False,0,199.9933333333333,-102.46333333333334,0,6,0,1,0,1.5
2024-07-22 04:57:19,77.42,Groceries,Debit,ATM,India,0,0,0,3.04,4,Web,1,Monday,False,1,133.19166666666666,-55.77166666666666,0,6,0,0,1,3.3
2024-05-24 05:33:30,84.29,Food,Credit,ATM,USA,0,0,0,1.26,5,Web,1,Friday,False,1,108.83166666666666,-24.541666666666657,0,6,0,0,1,3.3
2025-01-11 13:00:10,92.59,Groceries,Debit,ATM,Australia,0,0,0,0.16,13,Web,0,Saturday,True,0,116.96166666666667,-24.371666666666684,0,6,0,0,1,2.0
2025-08-03 12:38:57,65.9,Electronics,Debit,ATM,Canada,0,0,0,1.64,12,Web,1,Sunday,True,0,126.8675,-60.9675,0,4,0,0,1,2.0
2024-12-02 03:06:25,57.58,Food,Debit,ATM,USA,0,0,0,8.4,3,Mobile,1,Monday,False,1,116.878,-59.298,0,5,0,1,1,4.8
2025-03-11 14:26:51,47.74,Clothing,Debit,ATM,Canada,0,0,0,3.01,14,Terminal,0,Tuesday,False,0,58.306,-10.565999999999995,0,10,0,0,1,2.0
2024-02-18 15:50:40,123.4,Utilities,Credit,POS,UK,0,0,0,0.62,15,Mobile,0,Sunday,True,0,163.952,-40.55199999999999,0,5,0,0,1,4.0
2024-06-23 09:21:23,266.34,Utilities,Debit,ATM,USA,0,0,0,3.11,9,Terminal,1,Sunday,True,0,93.472,172.868,0,5,0,0,1,4.0
2024-08-10 18:44:16,35.78,Online Services,Gold,Online,USA,0,1,0,6.57,18,Terminal,0,Saturday,True,0,126.235,-90.455,0,2,0,1,0,1.5
2025-01-13 20:16:33,231.65,Health,Credit,POS,USA,0,0,0,4.33,20,Terminal,0,Monday,False,0,99.79,131.86,0,6,0,1,1,5.5
2024-02-12 05:25:34,72.8,Clothing,Debit,ATM,France,0,1,0,0.82,5,Web,1,Monday,False,1,95.2409090909091,-22.440909090909106,0,11,1,0,0,1.3
2024-08-06 09:20:47,76.82,Health,Gold,POS,Germany,1,0,0,11.87,9,Mobile,0,Tuesday,False,0,104.0085714285714,-27.18857142857142,0,7,0,1,1,5.5
2024-09-07 18:36:05,146.43,Utilities,Credit,ATM,Germany,1,0,1,5.25,18,Mobile,1,Saturday,True,0,165.315,-18.88499999999999,0,4,0,1,0,5.5
2024-04-22 14:01:28,104.37,Online Services,Gold,ATM,UK,1,1,0,5.32,14,Mobile,0,Monday,False,0,153.8090909090909,-49.43909090909091,0,11,0,1,0,3.5
2024-02-07 21:18:10,167.66,Travel,Platinum,ATM,India,0,1,0,5.8,21,Terminal,0,Wednesday,False,0,143.08714285714285,24.572857142857146,0,7,0,1,0,3.5
2024-03-21 00:18:26,194.72,Travel,Platinum,POS,Canada,0,0,0,1.26,0,Mobile,1,Thursday,False,1,165.935,28.785,0,4,1,0,1,5.3
2024-10-14 22:09:41,65.73,Online Services,Credit,ATM,Singapore,0,0,0,1.85,22,Terminal,0,Monday,False,0,208.32857142857145,-142.5985714285714,0,7,0,0,1,2.0
2025-08-01 17:38:06,45.82,Travel,Debit,ATM,Germany,0,0,0,8.3,17,Web,1,Friday,False,0,211.3425,-165.5225,0,8,0,1,1,3.5
2025-02-24 09:17:22,310.26,Groceries,Debit,ATM,UK,0,0,0,9.62,9,Terminal,1,Monday,False,0,149.41444444444446,160.8455555555555,0,9,0,1,1,5.5
2024-06-24 02:35:09,130.49,Fuel,Credit,ATM,France,0,0,1,6.65,2,Terminal,0,Monday,False,1,101.3525,29.137500000000017,0,4,0,1,0,4.8
2024-06-25 18:58:55,96.02,Electronics,Debit,Online,UK,0,0,1,2.26,18,Web,1,Tuesday,False,0,74.46000000000001,21.559999999999988,0,4,0,0,0,0.0
2025-08-10 18:18:08,107.52,Electronics,Debit,POS,Australia,1,0,0,12.92,18,Mobile,1,Sunday,True,0,137.22,-29.700000000000003,0,6,0,1,1,5.5
2025-09-26 11:59:54,41.78,Health,Debit,Online,Singapore,0,0,1,3.25,11,Terminal,1,Friday,False,0,79.662,-37.882000000000005,0,5,0,0,0,0.0
2025-07-02 08:41:18,103.62,Online Services,Gold,Online,Singapore,0,0,0,1.63,8,Mobile,1,Wednesday,False,0,143.478,-39.858,0,5,0,0,1,2.0
2024-09-16 12:25:09,213.39,Clothing,Credit,Online,France,0,1,1,0.78,12,Web,0,Monday,False,0,141.128,72.262,0,5,0,0,0,2.0
2024-11-26 05:33:04,118.9,Clothing,Platinum,ATM,UK,0,0,0,2.76,5,Terminal,1,Tuesday,False,1,155.6877777777778,-36.78777777777779,0,9,0,0,1,5.3
2024-06-10 14:38:51,68.08,Clothing,Debit,Online,Australia,0,0,0,2.14,14,Terminal,0,Monday,False,0,122.4175,-54.337500000000006,0,8,0,0,1,2.0
2025-05-16 20:36:22,30.88,Utilities,Gold,POS,USA,1,1,0,0.74,20,Web,1,Friday,False,0,151.27166666666668,-120.39166666666668,0,6,0,0,0,2.0
2024-02-14 01:31:44,142.48,Clothing,Platinum,POS,Singapore,0,0,1,0.72,1,Web,0,Wednesday,False,1,131.11714285714285,11.362857142857138,0,7,0,0,0,3.3
2025-01-31 17:48:43,213.09,Groceries,Platinum,POS,Australia,0,0,0,8.84,17,Terminal,1,Friday,False,0,196.61666666666667,16.47333333333333,0,3,0,1,1,5.5
2024-08-13 10:41:45,44.87,Groceries,Gold,Online,Australia,0,1,1,5.41,10,Terminal,0,Tuesday,False,0,66.82833333333333,-21.958333333333336,0,6,1,1,0,1.5
2025-05-17 20:58:32,359.52,Fuel,Credit,Online,France,0,0,1,1.51,20,Mobile,0,Saturday,True,0,236.448,123.07199999999996,0,5,0,0,0,2.0
2024-08-21 03:47:08,147.55,Food,Gold,ATM,USA,1,0,0,5.74,3,Web,1,Wednesday,False,1,165.90625,-18.35624999999999,0,8,0,1,1,8.8
2024-10-04 04:10:49,265.37,Entertainment,Credit,Online,Germany,1,1,0,13.54,4,Mobile,1,Friday,False,1,134.70142857142858,130.66857142857145,0,7,0,1,0,6.8
2025-06-25 17:25:32,40.59,Fuel,Credit,ATM,India,0,0,1,0.87,17,Web,1,Wednesday,False,0,106.1,-65.50999999999999,0,4,0,0,0,0.0
2024-07-12 12:28:53,214.12,Food,Debit,POS,Australia,0,0,1,1.94,12,Mobile,1,Friday,False,0,176.02625,38.09375,0,8,0,0,0,2.0
2024-11-05 21:34:50,107.65,Utilities,Credit,Online,Australia,0,0,0,4.02,21,Mobile,1,Tuesday,False,0,147.53,-39.88,0,8,0,1,1,3.5
2024-01-20 03:31:57,236.12,Online Services,Gold,ATM,Singapore,0,0,1,0.81,3,Mobile,1,Saturday,True,1,147.90666666666667,88.21333333333334,0,3,0,0,0,3.3
2024-12-23 10:53:29,59.29,Fuel,Gold,ATM,Australia,0,0,1,0.01,10,Web,0,Monday,False,0,107.15666666666668,-47.86666666666668,0,3,0,0,0,0.0
2024-09-22 02:46:28,298.33,Online Services,Credit,Online,France,0,0,0,0.24,2,Terminal,0,Sunday,True,1,227.27714285714288,71.0528571428571,0,7,0,0,1,5.3
2024-07-06 23:35:03,209.34,Fuel,Credit,Online,France,0,0,0,10.38,23,Mobile,1,Saturday,True,0,168.335,41.005,0,6,0,1,1,5.5
2024-09-13 00:10:37,39.16,Electronics,Debit,ATM,France,0,0,0,5.71,0,Mobile,0,Friday,False,1,96.00222222222222,-56.84222222222222,0,9,0,1,1,4.8
2024-09-11 09:53:07,79.55,Clothing,Platinum,Online,France,0,0,0,10.96,9,Web,0,Wednesday,False,0,85.0,-5.450000000000003,0,7,0,1,1,3.5
2024-11-18 02:14:19,139.06,Health,Debit,ATM,UK,0,0,0,5.45,2,Web,1,Monday,False,1,115.60285714285716,23.457142857142856,0,7,1,1,1,6.8
2025-05-20 04:57:12,34.2,Utilities,Platinum,ATM,UK,0,0,1,13.46,4,Web,1,Tuesday,False,1,73.3475,-39.1475,0,4,0,1,0,2.8
2024-01-14 00:59:48,236.4,Health,Debit,Online,Canada,0,0,0,5.39,0,Mobile,0,Sunday,True,1,132.96,103.44,0,4,1,1,1,6.8
2024-05-19 03:09:31,151.24,Entertainment,Platinum,Online,France,0,1,0,11.3,3,Mobile,0,Sunday,True,1,142.544,8.695999999999998,0,5,0,1,0,4.8
2024-05-13 16:11:15,36.54,Entertainment,Platinum,Online,France,1,1,0,6.52,16,Terminal,0,Monday,False,0,83.53,-46.99,0,4,0,1,0,3.5
2024-05-29 17:31:39,234.24,Entertainment,Gold,Online,India,0,0,0,10.38,17,Mobile,1,Wednesday,False,0,220.264,13.976000000000028,0,5,0,1,1,5.5
2024-12-20 10:55:51,307.59,Health,Gold,ATM,France,0,0,0,13.48,10,Terminal,1,Friday,False,0,147.545,160.045,0,6,0,1,1,5.5
2025-03-09 11:24:05,54.97,Online Services,Debit,POS,Canada,0,0,0,0.67,11,Web,1,Sunday,True,0,105.6675,-50.69749999999999,0,4,0,0,1,2.0
2024-09-03 01:11:03,115.21,Utilities,Debit,Online,USA,0,0,0,5.99,1,Mobile,1,Tuesday,False,1,189.61714285714285,-74.40714285714286,0,7,0,1,1,6.8
2025-07-28 07:57:28,104.2,Health,Platinum,POS,Singapore,1,0,0,12.46,7,Mobile,1,Monday,False,0,200.5133333333333,-96.31333333333332,0,6,0,1,1,5.5
2025-09-14 17:05:33,159.13,Electronics,Credit,Online,UK,0,0,0,0.58,17,Mobile,0,Sunday,True,0,147.20111111111112,11.928888888888878,0,9,0,0,1,4.0
2024-09-22 22:49:17,39.12,Utilities,Credit,Online,Singapore,0,1,0,2.43,22,Terminal,0,Sunday,True,0,152.404,-113.284,0,5,1,0,0,0.0
2025-03-23 14:28:08,55.2,Fuel,Debit,Online,France,0,0,0,2.4,14,Terminal,1,Sunday,True,0,202.0425,-146.84249999999997,0,4,0,0,1,2.0
2024-11-06 18:44:05,29.78,Travel,Credit,POS,UK,0,0,0,2.22,18,Terminal,1,Wednesday,False,0,110.29583333333332,-80.51583333333333,0,12,0,0,1,2.0
2024-11-01 00:15:12,170.89,Groceries,Credit,ATM,Canada,1,1,0,0.45,0,Terminal,1,Friday,False,1,257.7044444444444,-86.8144444444444,0,9,1,0,0,5.3
2024-12-06 23:24:27,165.93,Fuel,Credit,POS,Germany,0,0,0,8.05,23,Web,1,Friday,False,0,194.136,-28.206000000000017,0,5,1,1,1,5.5
2024-02-17 07:52:53,57.07,Entertainment,Debit,POS,France,1,0,0,0.04,7,Terminal,1,Saturday,True,0,235.2925,-178.2225,0,8,0,0,1,4.0
2025-06-22 01:52:38,236.67,Health,Debit,Online,USA,0,0,1,1.33,1,Terminal,1,Sunday,True,1,150.1890909090909,86.48090909090908,0,11,0,0,0,3.3
2024-11-25 22:06:35,61.05,Health,Gold,POS,Australia,0,0,0,6.57,22,Terminal,1,Monday,False,0,141.94500000000002,-80.89500000000002,0,12,0,1,1,3.5
2025-01-18 04:53:45,36.46,Entertainment,Debit,ATM,India,0,0,0,2.85,4,Terminal,1,Saturday,True,1,156.93545454545455,-120.47545454545454,0,11,1,0,1,3.3
2024-10-17 11:48:29,28.36,Clothing,Platinum,ATM,Singapore,0,1,0,6.04,11,Web,1,Thursday,False,0,118.66571428571427,-90.30571428571427,0,7,0,1,0,1.5
2024-12-17 09:27:39,148.32,Groceries,Debit,POS,India,0,0,0,7.04,9,Mobile,0,Tuesday,False,0,131.3075,17.01249999999999,0,4,0,1,1,5.5
2025-04-04 11:47:54,171.04,Clothing,Gold,POS,UK,0,0,0,0.38,11,Mobile,0,Friday,False,0,277.08,-106.04,0,8,0,0,1,4.0
2025-05-12 21:45:11,166.22,Utilities,Gold,Online,USA,0,0,0,2.73,21,Mobile,0,Monday,False,0,137.89333333333337,28.32666666666665,0,6,0,0,1,4.0
2024-06-18 13:55:05,10.28,Health,Debit,Online,Germany,1,1,0,6.97,13,Mobile,1,Tuesday,False,0,54.484,-44.204,0,5,0,1,0,3.5
2024-01-15 06:16:53,68.87,Clothing,Gold,POS,Australia,0,0,1,0.5,6,Terminal,0,Monday,False,0,143.03285714285715,-74.16285714285715,0,7,0,0,0,0.0
2024-03-27 16:07:47,185.87,Entertainment,Debit,ATM,Germany,0,0,0,0.89,16,Terminal,0,Wednesday,False,0,86.75428571428571,99.11571428571428,0,7,0,0,1,4.0
2024-03-07 18:47:56,48.33,Online Services,Debit,POS,UK,0,0,0,0.57,18,Terminal,1,Thursday,False,0,49.28142857142858,-0.9514285714285792,0,7,0,0,1,2.0
2025-06-08 01:48:11,497.0,Entertainment,Credit,POS,Singapore,0,1,0,10.99,1,Terminal,1,Sunday,True,1,164.8657142857143,332.13428571428574,1,7,0,1,0,4.8
2024-02-09 07:25:45,110.97,Entertainment,Platinum,POS,France,0,0,0,2.78,7,Mobile,0,Friday,False,0,81.69333333333333,29.27666666666667,0,3,0,0,1,4.0
2025-04-09 04:41:53,20.22,Groceries,Debit,POS,USA,0,1,0,17.0,4,Mobile,1,Wednesday,False,1,98.552,-78.332,0,5,0,1,0,2.8
2025-01-21 18:25:59,39.85,Travel,Gold,POS,UK,0,0,0,0.52,18,Mobile,1,Tuesday,False,0,107.672,-67.822,0,5,0,0,1,2.0
2024-11-07 01:34:12,47.23,Health,Credit,ATM,India,1,0,0,0.41,1,Web,1,Thursday,False,1,197.67222222222225,-150.44222222222223,0,9,1,0,1,5.3
2024-06-08 01:08:16,392.75,Food,Debit,ATM,France,0,1,0,5.35,1,Web,0,Saturday,True,1,107.49166666666667,285.2583333333333,1,6,0,1,0,4.8
2025-07-29 15:46:44,270.25,Clothing,Gold,POS,Singapore,0,0,0,3.56,15,Terminal,0,Tuesday,False,0,168.95499999999998,101.29500000000002,0,4,0,1,1,5.5
2024-03-09 15:36:18,256.04,Groceries,Gold,ATM,Germany,0,0,0,9.79,15,Mobile,1,Saturday,True,0,162.9725,93.06750000000002,0,4,1,1,1,5.5
2024-03-12 17:01:54,17.96,Groceries,Platinum,POS,Canada,0,0,0,7.88,17,Terminal,0,Tuesday,False,0,139.6914285714286,-121.73142857142858,0,7,0,1,1,3.5
2025-03-01 15:51:21,154.79,Entertainment,Gold,ATM,Singapore,0,0,1,5.13,15,Terminal,0,Saturday,True,0,94.92,59.86999999999999,0,3,0,1,0,3.5
2024-09-11 15:11:57,29.51,Fuel,Debit,Online,Singapore,0,1,0,18.65,15,Terminal,1,Wednesday,False,0,30.07,-0.5599999999999987,0,2,0,1,0,1.5
2025-04-26 01:33:04,291.44,Fuel,Debit,POS,Singapore,0,1,0,3.89,1,Terminal,0,Saturday,True,1,128.834,162.606,0,5,0,1,0,4.8
2025-03-28 05:48:43,207.87,Entertainment,Credit,POS,France,0,0,0,5.91,5,Web,1,Friday,False,1,124.482,83.38799999999999,0,10,0,1,1,6.8
2024-06-16 05:27:22,87.31,Electronics,Gold,Online,USA,0,1,0,6.71,5,Web,1,Sunday,True,1,83.07666666666667,4.233333333333334,0,6,0,1,0,2.8
2025-08-11 20:12:09,134.55,Electronics,Credit,ATM,UK,1,0,0,0.17,20,Web,1,Monday,False,0,116.905,17.64500000000001,0,4,0,0,1,6.0
2025-05-10 08:38:00,70.81,Utilities,Platinum,ATM,Canada,1,0,0,2.35,8,Web,1,Saturday,True,0,91.955,-21.145,0,6,1,0,1,4.0
2024-03-13 00:05:11,137.91,Travel,Credit,POS,France,1,1,0,3.02,0,Terminal,0,Wednesday,False,1,134.605,3.305000000000007,0,6,0,0,0,5.3
2025-05-23 19:38:19,27.02,Clothing,Platinum,ATM,France,0,1,0,8.42,19,Terminal,1,Friday,False,0,110.86125,-83.84125,0,8,0,1,0,1.5
2024-07-11 05:19:07,53.2,Utilities,Debit,Online,Germany,0,0,1,7.47,5,Terminal,1,Thursday,False,1,136.24166666666667,-83.04166666666667,0,6,0,1,0,2.8
2024-02-07 01:35:41,98.07,Electronics,Platinum,ATM,UK,0,0,0,7.62,1,Web,1,Wednesday,False,1,216.72,-118.64999999999998,0,10,0,1,1,4.8
2024-12-14 05:49:35,186.7,Fuel,Platinum,Online,Australia,1,0,0,8.45,5,Web,0,Saturday,True,1,166.86333333333334,19.836666666666645,0,9,0,1,1,8.8
2024-03-17 07:16:47,70.78,Groceries,Platinum,Online,India,0,0,0,3.92,7,Web,1,Sunday,True,0,132.5725,-61.79249999999999,0,4,0,1,1,3.5
2024-09-25 00:29:11,148.4,Entertainment,Platinum,ATM,Singapore,0,0,0,19.39,0,Web,1,Wednesday,False,1,179.01,-30.609999999999985,0,5,0,1,1,6.8
2024-04-27 15:09:17,90.22,Groceries,Credit,Online,USA,0,0,0,0.92,15,Web,1,Saturday,True,0,96.75,-6.530000000000001,0,2,1,0,1,2.0
2024-09-09 15:36:36,274.67,Groceries,Gold,POS,UK,0,0,0,3.22,15,Terminal,1,Monday,False,0,129.7975,144.8725,0,8,0,0,1,4.0
2025-06-20 19:37:25,55.82,Groceries,Debit,POS,Australia,0,0,0,4.17,19,Mobile,1,Friday,False,0,172.92,-117.1,0,8,0,1,1,3.5
2025-08-01 07:19:33,177.26,Travel,Debit,Online,India,0,1,0,4.48,7,Mobile,1,Friday,False,0,183.47142857142856,-6.21142857142857,0,7,0,1,0,3.5
2024-07-13 23:41:28,378.7,Electronics,Platinum,ATM,Australia,0,0,0,2.9,23,Terminal,0,Saturday,True,0,131.4925,247.2075,0,8,0,0,1,4.0
2024-05-02 16:56:37,130.77,Food,Platinum,ATM,Australia,0,0,0,5.08,16,Mobile,1,Thursday,False,0,174.71857142857144,-43.94857142857143,0,7,0,1,1,5.5
2025-02-11 02:53:05,59.13,Groceries,Debit,POS,USA,0,1,0,1.51,2,Mobile,1,Tuesday,False,1,119.94333333333334,-60.81333333333334,0,6,1,0,0,1.3
2025-02-17 09:32:19,59.28,Health,Gold,Online,Canada,0,1,1,6.37,9,Mobile,0,Monday,False,0,54.388,4.892000000000003,0,5,0,1,0,1.5
2025-05-16 23:30:35,112.17,Food,Debit,Online,USA,1,0,1,23.62,23,Mobile,0,Friday,False,0,88.944,23.226,0,10,0,1,0,5.5
2024-04-16 22:55:00,196.53,Food,Platinum,POS,India,0,0,0,7.81,22,Web,0,Tuesday,False,0,111.07666666666668,85.45333333333333,0,9,0,1,1,5.5
2024-02-10 19:11:44,118.53,Health,Platinum,POS,Singapore,1,1,0,3.98,19,Mobile,0,Saturday,True,0,106.26166666666666,12.268333333333343,0,6,0,1,0,5.5
2024-02-28 18:48:35,99.13,Food,Gold,Online,France,0,0,0,1.45,18,Mobile,1,Wednesday,False,0,128.9875,-29.857500000000016,0,4,0,0,1,2.0
2024-03-08 07:35:50,120.74,Travel,Platinum,ATM,Germany,0,0,0,11.59,7,Mobile,1,Friday,False,0,110.91,9.829999999999998,0,4,1,1,1,5.5
2024-11-11 03:32:52,206.52,Groceries,Platinum,Online,France,0,1,0,3.3,3,Terminal,0,Monday,False,1,138.64444444444445,67.87555555555556,0,9,0,0,0,3.3
2024-05-30 05:20:01,329.25,Entertainment,Gold,ATM,India,0,0,0,16.26,5,Mobile,0,Thursday,False,1,193.75666666666663,135.49333333333334,0,6,0,1,1,6.8
2024-08-02 20:36:41,21.44,Travel,Credit,Online,Australia,0,1,1,1.74,20,Mobile,1,Friday,False,0,89.47111111111111,-68.03111111111112,0,9,0,0,0,0.0
2024-08-10 04:18:14,110.44,Travel,Gold,POS,USA,0,0,0,3.2,4,Terminal,0,Saturday,True,1,156.49363636363637,-46.05363636363637,0,11,0,0,1,5.3
2024-04-03 13:13:51,316.12,Groceries,Gold,Online,USA,1,0,0,1.82,13,Mobile,0,Wednesday,False,0,175.69833333333335,140.42166666666665,0,6,0,0,1,6.0
2024-04-30 01:17:55,104.62,Electronics,Gold,Online,UK,0,0,1,9.68,1,Terminal,1,Tuesday,False,1,132.1314285714286,-27.51142857142858,0,7,0,1,0,2.8
2024-05-23 04:39:56,108.57,Food,Credit,Online,France,0,0,1,3.57,4,Mobile,0,Thursday,False,1,152.475,-43.905,0,6,0,1,0,2.8
2024-12-15 06:13:05,525.57,Food,Debit,ATM,India,0,0,0,4.21,6,Web,0,Sunday,True,0,195.4642857142857,330.1057142857143,0,7,0,1,1,5.5
2024-09-12 02:54:46,96.78,Utilities,Debit,POS,Canada,0,1,1,4.22,2,Terminal,1,Thursday,False,1,60.474545454545456,36.30545454545455,0,11,0,1,0,2.8
2024-08-20 17:03:04,472.74,Online Services,Platinum,Online,Germany,0,1,1,2.65,17,Web,0,Tuesday,False,0,187.8525,284.8875,0,4,0,0,0,2.0
2024-06-23 14:50:14,119.39,Fuel,Gold,ATM,Australia,0,0,0,5.79,14,Mobile,0,Sunday,True,0,165.2023076923077,-45.8123076923077,0,13,0,1,1,5.5
2025-04-20 13:18:10,234.55,Online Services,Debit,Online,Canada,0,0,0,5.62,13,Mobile,1,Sunday,True,0,257.8775,-23.327499999999983,0,8,0,1,1,5.5
2024-07-25 16:14:41,57.93,Travel,Platinum,Online,Canada,0,0,0,1.43,16,Mobile,0,Thursday,False,0,266.4175,-208.48749999999995,0,4,1,0,1,2.0
2025-01-16 13:45:16,38.68,Travel,Credit,Online,UK,0,0,0,2.45,13,Mobile,1,Thursday,False,0,149.6475,-110.9675,0,12,0,0,1,2.0
2024-11-23 03:57:54,52.55,Groceries,Credit,Online,Singapore,0,0,0,3.15,3,Terminal,1,Saturday,True,1,62.266,-9.716,0,5,1,0,1,3.3
2025-06-19 16:47:40,110.1,Food,Gold,ATM,USA,0,1,0,1.45,16,Terminal,0,Thursday,False,0,188.73666666666668,-78.63666666666668,0,6,0,0,0,2.0
2025-02-05 00:49:05,23.43,Online Services,Credit,ATM,USA,0,0,0,4.82,0,Mobile,1,Wednesday,False,1,233.658,-210.228,0,5,0,1,1,4.8
2025-07-12 19:05:50,30.79,Travel,Debit,ATM,Australia,0,1,0,1.14,19,Web,0,Saturday,True,0,122.38166666666666,-91.59166666666668,0,6,0,0,0,0.0
2025-05-03 10:49:02,92.24,Clothing,Credit,Online,USA,0,1,0,2.06,10,Mobile,1,Saturday,True,0,187.2663636363636,-95.02636363636364,0,11,0,0,0,0.0
2025-04-05 12:30:08,300.72,Health,Debit,Online,Australia,0,1,0,2.14,12,Terminal,1,Saturday,True,0,340.6083333333333,-39.88833333333332,0,6,0,0,0,2.0
2024-08-06 11:09:09,50.22,Entertainment,Credit,POS,Singapore,0,1,0,4.55,11,Terminal,1,Tuesday,False,0,73.312,-23.092,0,5,0,1,0,1.5
2024-11-18 06:24:08,466.98,Online Services,Credit,Online,France,0,0,0,1.62,6,Web,1,Monday,False,0,202.4714285714286,264.50857142857143,0,7,0,0,1,4.0
2025-05-28 08:19:42,47.35,Utilities,Debit,Online,France,0,0,0,1.75,8,Web,0,Wednesday,False,0,184.994,-137.644,0,10,0,0,1,2.0
2024-10-11 01:53:55,172.89,Electronics,Credit,ATM,Germany,0,1,0,6.4,1,Web,0,Friday,False,1,123.09,49.8,0,10,0,1,0,4.8
2024-02-11 19:22:46,27.87,Food,Platinum,POS,India,0,0,1,5.05,19,Terminal,1,Sunday,True,0,137.15,-109.28,0,4,0,1,0,1.5
2024-05-08 17:36:50,95.99,Groceries,Platinum,ATM,India,0,0,0,8.62,17,Web,1,Wednesday,False,0,83.986,12.00399999999999,0,5,0,1,1,3.5
2024-01-16 03:04:17,74.46,Food,Debit,POS,India,0,1,1,2.87,3,Mobile,1,Tuesday,False,1,101.26888888888888,-26.808888888888887,0,9,0,0,0,1.3
2024-04-15 03:51:21,280.89,Health,Platinum,ATM,Singapore,0,1,0,0.71,3,Mobile,0,Monday,False,1,148.71285714285713,132.17714285714283,0,7,1,0,0,3.3
2024-05-26 22:57:09,53.17,Online Services,Gold,POS,USA,0,0,0,1.03,22,Terminal,1,Sunday,True,0,69.79666666666667,-16.626666666666665,0,3,0,0,1,2.0
2024-08-18 12:15:41,125.57,Food,Debit,ATM,India,0,1,0,9.22,12,Web,1,Sunday,True,0,89.685,35.88499999999999,0,4,0,1,0,3.5
2025-01-05 12:29:54,334.62,Online Services,Gold,ATM,Australia,0,0,1,1.33,12,Terminal,1,Sunday,True,0,208.97166666666664,125.64833333333334,0,6,0,0,0,2.0
2024-06-16 05:54:25,44.57,Travel,Debit,ATM,UK,0,1,0,7.53,5,Mobile,0,Sunday,True,1,128.55666666666664,-83.98666666666665,0,6,1,1,0,2.8
2024-12-17 14:42:02,70.86,Utilities,Credit,POS,Australia,0,0,1,3.75,14,Web,1,Tuesday,False,0,145.64999999999998,-74.78999999999998,0,9,0,1,0,1.5
2025-07-12 16:13:40,50.38,Electronics,Gold,POS,USA,0,1,0,3.47,16,Mobile,1,Saturday,True,0,130.919,-80.53900000000002,0,10,0,0,0,0.0
2024-06-03 03:32:23,86.05,Utilities,Credit,ATM,France,0,0,1,4.41,3,Terminal,1,Monday,False,1,145.46428571428572,-59.414285714285725,0,7,0,1,0,2.8
2024-11-17 12:18:28,130.34,Travel,Platinum,ATM,Germany,0,0,0,6.28,12,Terminal,0,Sunday,True,0,222.47571428571428,-92.13571428571429,0,7,1,1,1,5.5
2025-08-09 01:36:07,81.79,Entertainment,Gold,Online,Canada,0,0,0,5.26,1,Mobile,1,Saturday,True,1,87.4625,-5.672499999999999,0,8,0,1,1,4.8
2025-01-21 07:30:46,121.32,Online Services,Platinum,ATM,USA,1,1,0,13.83,7,Terminal,0,Tuesday,False,0,89.36571428571428,31.95428571428572,0,7,0,1,0,5.5
2025-08-29 07:06:39,34.39,Groceries,Credit,POS,UK,0,0,0,2.95,7,Web,1,Friday,False,0,116.054,-81.664,0,5,1,0,1,2.0
2024-03-14 17:31:16,17.79,Clothing,Platinum,POS,UK,1,0,1,3.73,17,Terminal,1,Thursday,False,0,120.93142857142855,-103.14142857142858,0,7,0,1,0,3.5
2025-05-11 22:36:40,73.94,Food,Debit,ATM,Singapore,0,1,0,9.05,22,Web,0,Sunday,True,0,165.90714285714284,-91.96714285714285,0,7,0,1,0,1.5
2025-06-12 14:58:49,469.95,Fuel,Platinum,POS,Australia,0,1,0,0.15,14,Web,0,Thursday,False,0,161.25444444444443,308.6955555555556,0,9,0,0,0,2.0
2024-06-04 16:31:17,273.15,Electronics,Credit,Online,UK,1,1,0,1.47,16,Web,0,Tuesday,False,0,171.616,101.534,0,5,0,0,0,4.0
2024-02-23 22:03:24,82.27,Food,Debit,ATM,Australia,0,0,0,4.18,22,Web,0,Friday,False,0,72.716,9.554000000000002,0,5,0,1,1,3.5
2025-01-08 00:57:07,62.07,Entertainment,Credit,POS,USA,0,0,0,16.94,0,Web,1,Wednesday,False,1,97.29875,-35.22875,0,8,0,1,1,4.8
2025-08-22 17:34:05,61.87,Online Services,Credit,POS,Singapore,0,0,0,10.12,17,Terminal,1,Friday,False,0,149.73833333333334,-87.86833333333334,0,6,1,1,1,3.5
2024-07-08 07:06:59,349.25,Entertainment,Debit,ATM,Singapore,0,0,0,2.75,7,Terminal,0,Monday,False,0,189.49,159.76,0,6,0,0,1,4.0
2024-03-18 12:30:52,19.98,Entertainment,Credit,Online,UK,1,0,1,0.82,12,Mobile,1,Monday,False,0,44.47,-24.49,0,2,0,0,0,2.0
2025-09-11 11:56:41,308.52,Health,Credit,ATM,Canada,0,0,0,4.14,11,Terminal,0,Thursday,False,0,138.42666666666665,170.09333333333333,0,3,1,1,1,5.5
